# extended ;1
# legs ;['blueleg']
# legs model ;['beam']
# legs young modulus ;[35000.]
# legs poisson ratio ;[0.45]
# legs position on motor ;['counterclockwisedown', 'clockwisedown', 'counterclockwisedown', 'clockwisedown']
# connector ;bluepart
# connector type ;rigid
Effector position;Motor angle
[  19.88798631 -153.97884632  -11.93603639];[-0.48004308913439875, -0.22400367551634576, 0.04329397367058804, 0.6588204683736574]
[  19.88790867 -153.97136722  -15.91285137];[-0.5783612011422238, -0.21355452799147173, 0.12232682097041846, 0.668409761220396]
[  19.88733504 -153.96065945  -19.88733471];[-0.6812608748762179, -0.1996371322493536, 0.1996358902273038, 0.6812606880008989]
[  19.88546791 -153.94520335  -23.85726482];[-0.789669008255386, -0.18173404070585053, 0.2755323776278928, 0.6979121464317792]
[  23.8561539  -153.94478849  -19.88457619];[-0.6978733454117341, -0.27552606170765875, 0.1817372607260787, 0.7896252568275841]
[  23.85725994 -153.95663038  -15.91093874];[-0.5945125210979985, -0.2898884491147533, 0.10497327539086232, 0.7762590365219878]
[  23.85762817 -153.96485009  -11.93474578];[-0.4959330576227532, -0.3006626465464918, 0.026413903932006162, 0.7663091150595203]
[  23.85746862 -153.97025576   -7.95706207];[-0.40138569660082957, -0.3081724669487631, -0.054175266604253945, 0.7594050907645097]
[  23.85689766 -153.97328837   -3.97862269];[-0.31031183027072834, -0.3126054325284501, -0.13700211428066997, 0.7553270702874972]
[ 2.38559737e+01 -1.53974156e+02 -3.39133697e-07];[-0.22228983833243485, -0.3140613611008391, -0.22228502202845213, 0.7539569251346079]
[  23.85689727 -153.97328824    3.97862197];[-0.13700722660600897, -0.3126048673935964, -0.31030733590188314, 0.7553265771793386]
[  23.85746841 -153.97025562    7.95706135];[-0.05418069642408855, -0.30817137013032037, -0.4013815430424513, 0.7594041023662386]
[  23.85762815 -153.96484995   11.9347451 ];[0.02640813285604362, -0.3006609659217862, -0.4959292481849086, 0.766307623709799]
[  23.85726013 -153.95663032   15.91093818];[0.1049671746378126, -0.2898861024704448, -0.5945090769127277, 0.7762569218566027]
[  23.85615478 -153.94478892   19.88457561];[0.18173159676562375, -0.2755263198903949, -0.6978722042313538, 0.7896227847343518]
[  27.82102574 -153.94461137   11.93304291];[0.0050070810091117565, -0.37645218905004474, -0.5162407004543275, 0.8801532608704826]
[  27.82115872 -153.95069904    7.95600868];[-0.07508201022164553, -0.38419718506665923, -0.4214916052988756, 0.8728805893116403]
[  27.82064157 -153.95405818    3.97811865];[-0.1575070827234139, -0.388765601463856, -0.33040230396066755, 0.8685885645468829]
[ 2.78195618e+01 -1.53954940e+02  6.36216515e-07];[-0.2425093079481975, -0.39026535178759547, -0.24251592641491376, 0.867139705453855]
[  27.82064088 -153.95405794   -3.97811732];[-0.33039612310960376, -0.38876486740146565, -0.15751404838864141, 0.8685880815580705]
[  27.82115829 -153.95069885   -7.95600736];[-0.4214857455849871, -0.38419575830052066, -0.07508933444538397, 0.872879572463295]
[  27.82102808 -153.94461463  -11.93303901];[-0.516229108573409, -0.37645455132664096, 0.004982480988241937, 0.88014647288242]
[ 3.17730198e+01 -1.53926129e+02 -2.04844862e-05];[-0.2685342637248003, -0.466403509526363, -0.268338582477303, 0.987895230699533]
[  27.78985314 -157.87237128   -3.97500395];[-0.43133400438992375, -0.29275763275244016, -0.258079720513732, 0.9733389903525735]
[ 2.77888633e+01 -1.57873291e+02 -4.80086336e-07];[-0.3430043689552989, -0.29434048576807176, -0.3429959372789674, 0.9716212697634112]
[  27.78985325 -157.87237152    3.97500452];[-0.2580763394036384, -0.2927592051183159, -0.4313374509678386, 0.9733397816667388]
[  23.83643843 -157.89157461   11.92603039];[-0.07185289300802498, -0.20418128729657206, -0.595349039753525, 0.8680000176250975]
[  23.83701976 -157.89908491    7.9516289 ];[-0.1516852479735423, -0.21218221709752183, -0.49932765604857193, 0.8599280224118534]
[  23.83681498 -157.90305833    3.97600255];[-0.23402229528670285, -0.2168858839458205, -0.40744618087425893, 0.8551793760035605]
[ 2.38359384e+01 -1.57903890e+02  1.97792427e-07];[-0.3191398611659512, -0.21843479708385144, -0.31914583646708966, 0.8535798007464138]
[  23.8368146  -157.90305814   -3.9760021 ];[-0.4074405213286947, -0.2168852221308908, -0.23402853068149115, 0.8551787225772536]
[  23.83701973 -157.89908498   -7.95162849];[-0.49932235157191696, -0.21218093634723478, -0.15169174841814745, 0.859926792847731]
[  23.83643677 -157.89157243  -11.9260315 ];[-0.5953581822860111, -0.20418020483302374, -0.07183705408732782, 0.8680048385110242]
[  19.87106595 -157.88705644  -19.87106305];[-0.7830861824383836, -0.10172748144841769, 0.10170981840218887, 0.7830829504568493]
[  19.87290747 -157.90273187  -15.90160766];[-0.6771001403864234, -0.11696403212291738, 0.025305254242324916, 0.7679094724112403]
[  19.87377975 -157.91321507  -11.92842078];[-0.5767350020490756, -0.1282453085171458, -0.05285510468744643, 0.756759317837153]
[  19.87398352 -157.9198758    -7.95311077];[-0.48104210453032203, -0.1360480290544721, -0.13310027098729021, 0.749083060093223]
[  19.87367887 -157.92343273   -3.97671447];[-0.38930904435072444, -0.14063730199943345, -0.2157170148555168, 0.7445684887530136]
[ 1.98729440e+01 -1.57924222e+02 -2.36950035e-08];[-0.3009981487069682, -0.1421494983213984, -0.30099370566247285, 0.7430540089325888]
[  19.87367865 -157.92343256    3.97671437];[-0.21572170131515983, -0.14063676367726133, -0.38930491159878455, 0.7445679844929387]
[  19.87398353 -157.91987575    7.95311068];[-0.13310518509301134, -0.13604701915484002, -0.4810383279342484, 0.749082048965144]
[  19.87378001 -157.91321518   11.92842076];[-0.05286020933228275, -0.12824379209161135, -0.5767316043908167, 0.7567577501208917]
[  19.87290798 -157.90273219   15.90160779];[0.025300038654363602, -0.11696195108825595, -0.6770971613696144, 0.7679072359517087]
[  19.87106405 -157.88705585   19.87106371];[0.10172326376725213, -0.10172443336767195, -0.7830894038073484, 0.7830891947479254]
[  15.90233633 -157.90343983   19.87384763];[0.11696203645919657, -0.025297378398591815, -0.7679565624478717, 0.6771418843496814]
[  15.90439593 -157.91854664   15.9043959 ];[0.04013079206699295, -0.040129419986286094, -0.6626213012182715, 0.6626213036568372]
[  15.90486226 -157.92808578   11.93031673];[-0.03838335535214068, -0.05113122159484347, -0.5626353243986293, 0.6518834034789582]
[  15.90488738 -157.93417869    7.95429579];[-0.11891635976163852, -0.0587447204684947, -0.4671541709483155, 0.64447785746445]
[  15.90458031 -157.93745903    3.97728631];[-0.2017468954771669, -0.06322427050873212, -0.3754999574349999, 0.6401205340049112]
[ 1.59039948e+01 -1.57938224e+02 -8.53564633e-08];[-0.28715534004596666, -0.06470146844779076, -0.28715872191837466, 0.6386636793266296]
[  15.90458019 -157.93745888   -3.97728643];[-0.37549687269332793, -0.06322391106801513, -0.20175051953034923, 0.6401200701486023]
[  15.9048874  -157.93417856   -7.95429588];[-0.46715143217899824, -0.058744014614876466, -0.11892018149845454, 0.6444769837092439]
[  15.90486243 -157.92808569  -11.93031684];[-0.5626329548452235, -0.05113014189447436, -0.038387323589876315, 0.6518820712387202]
[  15.9043962  -157.91854655  -15.90439602];[-0.662619339436196, -0.040127929696779766, 0.0401267706369226, 0.6626194657104222]
[  15.90233662 -157.90343999  -19.87384798];[-0.7679547055799751, -0.025293835071332454, 0.11695904498673837, 0.6771391899962743]
[  11.92764901 -157.89389453  -23.8400015 ];[-0.8681788130254016, 0.07187794910228058, 0.2041865214936579, 0.5954838303824977]
[  11.92948823 -157.91448876  -19.87565946];[-0.7568461233151994, 0.05287559516422062, 0.1282484408777249, 0.5768012127095137]
[  11.93084415 -157.9286228   -15.90558179];[-0.6519166614893179, 0.038389865084426066, 0.05113217735339859, 0.5626636007312767]
[  11.93197258 -157.9384053   -11.93197246];[-0.5522331246481288, 0.02764009674070457, -0.027638710850849055, 0.5522328739787922]
[  11.93192455 -157.9440964    -7.95534006];[-0.45688335295688615, 0.02019260992863712, -0.1083837517469087, 0.5449958898356174]
[  11.93166483 -157.94718032   -3.977793  ];[-0.3652690273840985, 0.015809473654526347, -0.19137588347651358, 0.5407363385901967]
[ 1.19312296e+01 -1.57947927e+02  1.58810094e-07];[-0.276892302376629, 0.014362704050891656, -0.2768895867385174, 0.5393162188692389]
[  11.93166476 -157.94718018    3.97779326];[-0.191378824561059, 0.015809706466279563, -0.36526659809567114, 0.5407359989271588]
[  11.93192454 -157.94409619    7.95534026];[-0.10838688030205341, 0.020193058316957953, -0.4568813629742784, 0.5449952409195293]
[  11.93197262 -157.938405     11.93197261];[-0.027642041786414828, 0.02764076966974966, -0.552231530594082, 0.5522319240687847]
[  11.9308442  -157.92862236   15.90558182];[0.051128836085994625, 0.03839082981019178, -0.6519154510109633, 0.5626622627776967]
[  11.92948826 -157.91448812   19.87565927];[0.12824522576308556, 0.052876892704305775, -0.7568453312019667, 0.5767993814513057]
[  11.92764891 -157.89389522   23.84000218];[0.20418606457211166, 0.0718822764041251, -0.8681777681598986, 0.5954813930996261]
[   7.95304469 -157.90198158   23.8417752 ];[0.2121993899993843, 0.15175667140609328, -0.8601471459696042, 0.4994625555847699]
[   7.95416085 -157.92164283   19.87680091];[0.13605832580060573, 0.13313649712671127, -0.749206794930277, 0.4811218865881779]
[   7.95498719 -157.93516182   15.90632475];[0.05874911298452053, 0.11893232438169962, -0.6445404548210494, 0.4671983905431008]
[   7.95568084 -157.94451827   11.93244346];[-0.020191666543426984, 0.10838952685332234, -0.5450197093314931, 0.4569022294436279]
[   7.95633532 -157.95080156    7.95633515];[-0.10108558701771633, 0.10108678781577514, -0.44979550086502706, 0.4497949774214069]
[   7.95614996 -157.95373953    3.97827875];[-0.18419325208253728, 0.09678260255543364, -0.3581975642058369, 0.4455870253104397]
[ 7.95586322e+00 -1.57954471e+02 -1.93909095e-07];[-0.26978562413921703, 0.09536033928978298, -0.2697878712365164, 0.44418750022517134]
[   7.95614993 -157.95373938   -3.97827908];[-0.35819560176973064, 0.09678273392619506, -0.184195705143098, 0.445586776848225]
[   7.95633532 -157.95080135   -7.95633541];[-0.44979385605146704, 0.10108703636891793, -0.10108818919985296, 0.44979448313062914]
[   7.95568085 -157.94451795  -11.93244363];[-0.5450184060194038, 0.10838990820293354, -0.020194348919243668, 0.456901476299505]
[   7.95498721 -157.93516131  -15.90632476];[-0.6445395257978724, 0.11893289499405935, 0.058746432954327174, 0.4671973107264487]
[   7.95416085 -157.92164204  -19.87680064];[-0.7492062611859759, 0.1331372555344793, 0.13605579631904902, 0.4811204406879904]
[   7.95304458 -157.90198116  -23.84177508];[-0.8601465008686033, 0.15176029242903155, 0.21219769682211992, 0.49945902389631036]
[   3.9760184  -157.87741237  -27.79831954];[-0.9737514702248243, 0.25824162400877887, 0.29279699786702446, 0.4315668007941422]
[   3.97687958 -157.90653532  -23.84276092];[-0.8554456490740981, 0.2341277020939058, 0.21691424460169417, 0.4075853266905499]
[   3.97740779 -157.92567858  -19.87743311];[-0.7447285049044791, 0.2157756867418825, 0.1406555122620931, 0.389394380265489]
[   3.97779971 -157.93885532  -15.90673441];[-0.6402109961876724, 0.20177843327330797, 0.06323365655880556, 0.3755510779393646]
[   3.97813037 -157.94797436  -11.93270181];[-0.5407815941119881, 0.19139164267705247, -0.015806681079055362, 0.36529716676103885]
[   3.97844469 -157.95408955   -7.95648431];[-0.4456038484699782, 0.1841997970991196, -0.09678297484049903, 0.35820932999413957]
[   3.97877344 -157.95781318   -3.97877322];[-0.35404886547418296, 0.17996796241863305, -0.17996677619385712, 0.35404815103428733]
[ 3.97863206e+00 -1.57958527e+02  2.08985680e-07];[-0.265612901444858, 0.1785633633952161, -0.26561090172003715, 0.35265636977333226]
[   3.97877342 -157.95781303    3.97877358];[-0.17996898118449417, 0.1799679867060288, -0.3540471340165556, 0.3540479851013945]
[   3.97844468 -157.9540893     7.95648458];[-0.09678529794152785, 0.18419984352198318, -0.44560243206013295, 0.3582090154488534]
[   3.97813037 -157.94797397   11.93270197];[-0.015809073396977978, 0.19139172116865355, -0.5407805118815577, 0.3652966830662008]
[   3.97779971 -157.93885473   15.90673438];[0.0632312893024795, 0.20177855119756996, -0.640210273979379, 0.37555040649307947]
[   3.97740778 -157.92567767   19.87743278];[0.14065331672070722, 0.21577585986240794, -0.7447281686416951, 0.38939348021776016]
[   3.97687954 -157.90653388   23.84276006];[0.21691240875241974, 0.2341278810998328, -0.8554457017041378, 0.4075840585854036]
[   3.97601788 -157.87741349   27.79832043];[0.29279710408379045, 0.2582476608528824, -0.9737508084861193, 0.4315620313633174]
[ 4.03999471e-07 -1.57879145e+02  2.77988096e+01];[0.2943880747265857, 0.34322561111430955, -0.9720995123056917, 0.3432335058250102]
[ 1.62712482e-08 -1.57908007e+02  2.38430773e+01];[0.218471454736386, 0.3192866513768786, -0.8538969667565323, 0.3192865734053851]
[ 1.60792639e-08 -1.57926984e+02  1.98776358e+01];[0.14217415071884443, 0.30108370032189463, -0.7432521511374771, 0.3010836225942046]
[ 1.60452026e-08 -1.57940051e+02  1.59068654e+01];[0.0647151936429115, 0.2872104222537666, -0.6387828632774001, 0.2872103445961895]
[ 1.53343958e-08 -1.57949094e+02  1.19327842e+01];[-0.014358003052441053, 0.27692255408359234, -0.5393829387381776, 0.27692247879647736]
[ 1.51878612e-08 -1.57955155e+02  7.95653172e+00];[-0.09536154419640411, 0.26980408237806813, -0.44422002643344155, 0.26980400721544484]
[ 1.50196217e-08 -1.57958840e+02  3.97879419e+00];[-0.17856610931767947, 0.2656195570716261, -0.3526681398226969, 0.26561948228901244]
[ 1.47225030e-08 -1.57960509e+02 -2.13070987e-07];[-0.26424712792710153, 0.2642482528635701, -0.26424904433375035, 0.26424817795877964]
[ 1.57734317e-08 -1.57958840e+02 -3.97879456e+00];[-0.3526664912447562, 0.2656194790201644, -0.17856822064543088, 0.2656194046797365]
[ 1.50973638e-08 -1.57955155e+02 -7.95653201e+00];[-0.4442186978347514, 0.26980394304524974, -0.09536377949579189, 0.2698038685082484]
[ 1.51839627e-08 -1.57949093e+02 -1.19327843e+01];[-0.539381935373473, 0.2769223445194919, -0.014360303834219615, 0.2769222699603258]
[ 1.52572792e-08 -1.57940050e+02 -1.59068654e+01];[-0.638782221573155, 0.2872101484968163, 0.06471290285663052, 0.2872100738928974]
[ 1.52778188e-08 -1.57926983e+02 -1.98776354e+01];[-0.7432518791938661, 0.3010833267328175, 0.14217203336213657, 0.30108325215889575]
[ 1.52997633e-08 -1.57908006e+02 -2.38430764e+01];[-0.8538970851856182, 0.31928611508860844, 0.21846969941937333, 0.3192860404016448]
[ 1.54210207e-08 -1.57879144e+02 -2.77988087e+01];[-0.9720997255584004, 0.3432291045794297, 0.29438752426952214, 0.34322902944059863]
[  -3.97601754 -157.87741491  -27.79832154];[-0.9737502311596503, 0.4315592204733248, 0.2927973789772335, 0.258251718087949]
[  -3.97687957 -157.90653528  -23.84276091];[-0.8554457170933755, 0.40758537970828745, 0.21691420295046443, 0.23412772490148448]
[  -3.97740777 -157.92567854  -19.8774331 ];[-0.7447285609568138, 0.38939446580314296, 0.14065546101292187, 0.21577570629509873]
[  -3.97779969 -157.93885529  -15.90673441];[-0.6402110510150574, 0.3755511297798019, 0.06323360609543652, 0.20177844388617172]
[  -3.97813035 -157.94797433  -11.9327018 ];[-0.5407816471473826, 0.36529721717854263, -0.015806730561473543, 0.19139165299379918]
[  -3.97844467 -157.95408952   -7.9564843 ];[-0.4456039036305235, 0.3582093933892393, -0.09678302131130335, 0.1841998179346696]
[  -3.97877342 -157.95781316   -3.97877322];[-0.3540489146326637, 0.35404820408836457, -0.1799668242798939, 0.17996797992813796]
[-3.97863204e+00 -1.57958527e+02  2.14061753e-07];[-0.2656129496600778, 0.3526564235258219, -0.26561094433245314, 0.17856334769227664]
[  -3.9787734  -157.95781301    3.97877358];[-0.1799690241365078, 0.35404803619138653, -0.3540471756174104, 0.17996796102744103]
[  -3.97844466 -157.95408927    7.95648459];[-0.09678535434019998, 0.35820906458842283, -0.4456024770014334, 0.1841998196480251]
[  -3.97813035 -157.94797394   11.93270196];[-0.015809129827339792, 0.3652967421531109, -0.5407805591469548, 0.19139170008423406]
[  -3.97779969 -157.9388547    15.90673438];[0.0632312299597065, 0.3755504691714445, -0.6402103261319806, 0.20177854136137716]
[  -3.97740776 -157.92567764   19.87743277];[0.14065325650444624, 0.3893935418605363, -0.7447282180171224, 0.21577584089954366]
[  -3.97687952 -157.90653385   23.84276005];[0.21691234692350367, 0.4075841094846165, -0.8554457486882548, 0.23412785903059372]
[  -3.97601786 -157.87741346   27.79832042];[0.29279704138837837, 0.4315620961982126, -0.9737508567559207, 0.25824764389062116]
[  -7.95304446 -157.90198289   23.84177627];[0.21219951195487116, 0.4994578481220949, -0.8601458174163434, 0.15176356932990073]
[  -7.95416084 -157.92164284   19.87680092];[0.13605834595534183, 0.48112186803259505, -0.749206767596183, 0.13313651442558935]
[  -7.95498718 -157.93516183   15.90632476];[0.05874913300889729, 0.46719837243340945, -0.6445404276815706, 0.1189323421474367]
[  -7.95568083 -157.94451829   11.93244347];[-0.020191647814654927, 0.456902257638559, -0.5450196809379774, 0.10838954846084353]
[  -7.95633531 -157.95080157    7.95633515];[-0.10108556874644613, 0.4497950065667994, -0.4497954710931557, 0.10108680945469811]
[  -7.95614995 -157.95373954    3.97827875];[-0.1841932337371072, 0.4455870544084062, -0.3581975382673042, 0.0967826249659072]
[-7.95586321e+00 -1.57954471e+02 -1.90703014e-07];[-0.26978560475208313, 0.44418752036705045, -0.26978784334186073, 0.09536035995706585]
[  -7.95614991 -157.9537394    -3.97827908];[-0.3581955780173824, 0.44558679705722987, -0.18419568049247517, 0.09678275418719498]
[  -7.95633531 -157.95080136   -7.95633541];[-0.44979383330952893, 0.44979451414847615, -0.10108816343654731, 0.10108705863353973]
[  -7.95568084 -157.94451796  -11.93244363];[-0.5450183899717036, 0.4569015052923772, -0.020194322804051618, 0.10838993198111728]
[  -7.95498719 -157.93516132  -15.90632475];[-0.6445395111830492, 0.46719733087523524, 0.05874646502227182, 0.1189328871393966]
[  -7.95416084 -157.92164205  -19.87680064];[-0.7492062430901801, 0.4811204570413717, 0.1360558290666286, 0.1331372383951248]
[  -7.95304457 -157.90198116  -23.84177507];[-0.8601464884513373, 0.4994590224469857, 0.2121977297176517, 0.15176028843141687]
[ -11.92764885 -157.89389601  -23.84000279];[-0.8681770806784435, 0.5954803364264939, 0.20418661623875003, 0.07188474775582847]
[ -11.92948819 -157.91448873  -19.87565945];[-0.7568461732763253, 0.5768012876306878, 0.12824840887944322, 0.05287558436473213]
[ -11.93084412 -157.92862277  -15.90558179];[-0.6519166905443681, 0.562663667982504, 0.051132142149464994, 0.03838984749296828]
[ -11.93197255 -157.93840528  -11.93197245];[-0.5522331779785302, 0.5522329485725398, -0.027638743122712743, 0.027640093889414658]
[ -11.93192451 -157.94409638   -7.95534005];[-0.4568833994963652, 0.544995965118317, -0.10838378475028711, 0.02019260512186795]
[ -11.9316648 -157.9471803   -3.977793 ];[-0.3652690579810342, 0.5407364479977586, -0.1913759254705089, 0.015809458560427633]
[-1.19312296e+01 -1.57947927e+02  1.57484455e-07];[-0.2768923310181455, 0.5393163189204845, -0.2768896252447606, 0.014362686087776702]
[ -11.93166472 -157.94718016    3.97779326];[-0.19137884889826684, 0.5407361003209982, -0.3652666386725241, 0.01580968731675414]
[ -11.93192452 -157.94409621    7.95534027];[-0.1083868865378454, 0.5449952960253319, -0.4568813057579482, 0.020193070797345697]
[ -11.93197262 -157.93840505   11.93197262];[-0.027641956779845413, 0.5522318928033819, -0.5522314293385076, 0.027640799841326433]
[ -11.9308442  -157.92862241   15.90558184];[0.05112892224510385, 0.5626622157856369, -0.6519153455329001, 0.03839084657433199]
[ -11.92948826 -157.91448818   19.87565929];[0.12824530972799053, 0.5767993326829279, -0.756845220913991, 0.05287690592393679]
[ -11.92764892 -157.89389528   23.8400022 ];[0.20418614687424305, 0.5954813504255378, -0.8681776585713018, 0.07188228810452092]
[ -15.9023364  -157.90344047   19.87384845];[0.11696243727048877, 0.6771400953941439, -0.7679548622075056, -0.02529235265138756]
[ -15.90439591 -157.91854665   15.90439591];[0.040130814566010226, 0.6626213461633575, -0.6626212616625589, -0.04012944277711437]
[ -15.90486224 -157.92808579   11.93031674];[-0.038383329906082925, 0.6518834425794989, -0.562635292102694, -0.051131239435064105]
[ -15.90488736 -157.9341787     7.95429579];[-0.11891633347713493, 0.6444779061579275, -0.46715414473408834, -0.058744734839700066]
[ -15.9045803  -157.93745905    3.97728631];[-0.2017468681021167, 0.6401205703316523, -0.3754999296159267, -0.06322428626149341]
[-1.59039948e+01 -1.57938224e+02 -8.32829357e-08];[-0.28715531311941556, 0.6386637208228263, -0.28715869239908853, -0.06470147666299317]
[ -15.90458017 -157.93745889   -3.97728643];[-0.37549684760241203, 0.6401201084322683, -0.20175049046972093, -0.06322393120980621]
[ -15.90488737 -157.93417857   -7.95429588];[-0.4671514096421414, 0.6444770306225757, -0.11892015597643799, -0.05874403082892584]
[ -15.90486241 -157.9280857   -11.93031685];[-0.5626329317748167, 0.6518821181282184, -0.038387298618315004, -0.05113015828610199]
[ -15.90439618 -157.91854657  -15.90439602];[-0.6626193126855351, 0.6626195019300116, 0.04012679680417115, -0.04012794989743658]
[ -15.9023366  -157.90344     -19.87384798];[-0.7679546771363592, 0.6771392270737996, 0.11695907067381958, -0.025293857449687263]
[ -19.87106382 -157.88705581  -19.87106394];[-0.7830892596942507, 0.7830895932111368, 0.1017244980061204, -0.10172317309912428]
[ -19.87290744 -157.90273183  -15.90160765];[-0.6771002084642503, 0.7679095322256619, 0.02530520849291461, -0.11696401234778821]
[ -19.87377973 -157.91321504  -11.92842078];[-0.5767350507175859, 0.7567593710280262, -0.052855151534041356, -0.12824529581217856]
[ -19.87398349 -157.91987577   -7.95311077];[-0.4810421513782561, 0.7490831133105617, -0.13310031907287118, -0.1360480185863028]
[ -19.87367884 -157.92343269   -3.97671447];[-0.3893090857383398, 0.7445685554869359, -0.21571706513007138, -0.14063729321017251]
[-1.98729440e+01 -1.57924222e+02 -1.98708656e-08];[-0.3009981922012274, 0.7430540804072322, -0.30099375542938595, -0.14214948234819616]
[ -19.87367862 -157.92343253    3.97671437];[-0.21572175521754722, 0.7445680318648544, -0.38930496103636947, -0.14063679299736842]
[ -19.8739835  -157.91987572    7.95311068];[-0.1331052401003543, 0.7490820934037892, -0.48103837966122726, -0.13604704496865014]
[ -19.87377998 -157.91321514   11.92842076];[-0.052860268531847145, 0.7567577743169145, -0.576731658815994, -0.12824381368072543]
[ -19.87290796 -157.90273216   15.90160779];[0.02529998516622494, 0.7679073007896423, -0.6770972176539942, -0.11696197669953325]
[ -19.87106402 -157.88705581   19.8710637 ];[0.10172321213504791, 0.7830892539499917, -0.7830894607153565, -0.10172445120097148]
[ -23.83643447 -157.89156913   11.92603288];[-0.07181551869779049, 0.868010568574133, -0.5953685241587362, -0.2041782719216089]
[ -23.83701976 -157.89908491    7.9516289 ];[-0.1516852580485706, 0.8599280183783652, -0.49932765168193527, -0.21218221831139444]
[ -23.83681498 -157.90305833    3.97600255];[-0.23402230736296079, 0.8551793692202226, -0.4074461772648444, -0.21688588063459496]
[-2.38359384e+01 -1.57903890e+02  2.03954280e-07];[-0.3191398698726142, 0.8535798322279916, -0.3191458273532299, -0.21843480494503204]
[ -23.8368146  -157.90305814   -3.97600209];[-0.4074405301340795, 0.8551787567763909, -0.23402852018860956, -0.21688523187380662]
[ -23.83701973 -157.89908498   -7.95162849];[-0.49932236153466947, 0.8599267928080855, -0.15169174743266192, -0.21218093464533877]
[ -23.83643676 -157.89157242  -11.9260315 ];[-0.595358190659909, 0.8680048393870657, -0.07183705072452078, -0.20418020207632376]
[ -27.78985134 -157.87236644   -3.975008  ];[-0.431358759163836, 0.9733436026020476, -0.25804510957740256, -0.2927559448941222]
[-2.77888633e+01 -1.57873291e+02 -4.77614052e-07];[-0.3430043387315857, 0.9716212611628563, -0.34299590834063143, -0.2943405129621366]
[ -27.78985326 -157.87237153    3.97500452];[-0.25807631666919606, 0.9733397657457804, -0.4313374169096545, -0.29275922553763123]
[-2.38053594e+01 -1.61814583e+02 -1.48372621e-07];[-0.4235005262840167, 0.9643336929553695, -0.4235147095164294, -0.1223738603895787]
[ -19.85291761 -161.83204047   11.91757321];[-0.1532701416273681, 0.8648129320053787, -0.6822702447786075, -0.030762399933104326]
[ -19.85407278 -161.8419532     7.94648452];[-0.23315892599181848, 0.855636398704309, -0.584103157585796, -0.03931157210577589]
[ -19.85424397 -161.84703076    3.97355667];[-0.31578113266371016, 0.8502738608469633, -0.49073118599607823, -0.04430676174468354]
[-1.98535993e+01 -1.61847959e+02 -1.97876504e-07];[-0.4014585489658306, 0.8484747310732685, -0.4014640384376083, -0.04595393901934631]
[ -19.85424381 -161.84703062   -3.97355701];[-0.4907259977817528, 0.8502732042792732, -0.31578683937341656, -0.04430618692450198]
[ -19.85407305 -161.84195354   -7.94648492];[-0.5840983692941977, 0.8556351266119339, -0.23316478772860671, -0.039310452847507456]
[ -19.85291387 -161.83203326  -11.9175674 ];[-0.6823206768769673, 0.8648370425866365, -0.1531871500073295, -0.030751166821669763]
[ -15.88997027 -161.84155057  -15.88997007];[-0.768576354637251, 0.7685767819415177, -0.05842554899934237, 0.05842162909842329]
[ -15.89145603 -161.8558703   -11.92086173];[-0.6652890492390756, 0.755705633619377, -0.1365485950887092, 0.046102654461904834]
[ -15.89207535 -161.86464416   -7.94851996];[-0.5675617736693513, 0.7469732488121713, -0.2167969208363167, 0.03770049305340168]
[ -15.89206508 -161.8691581    -3.97453352];[-0.47447025687826244, 0.7418789099654781, -0.2995854602393275, 0.03279363120552736]
[-1.58915364e+01 -1.61870001e+02  2.51912878e-07];[-0.3853125202640657, 0.7401755852673343, -0.385308388057541, 0.03117430899192844]
[ -15.89206499 -161.86915792    3.97453396];[-0.29958979198603025, 0.7418783838130917, -0.47446642285901697, 0.03279404172890852]
[ -15.89207552 -161.86464425    7.94852041];[-0.2168013874090478, 0.7469722044579618, -0.567558311440749, 0.03770130529398874]
[ -15.89145646 -161.85587067   11.92086227];[-0.13655310037386487, 0.7557040040565651, -0.6652860058729014, 0.04610390818987852]
[ -15.88997061 -161.84155101   15.88997048];[-0.05842555358465064, 0.7685756408685034, -0.7685754313454208, 0.058424338979679726]
[ -11.91869836 -161.83430256   19.85492674];[0.030729243707944272, 0.6824284941984229, -0.8649664497251499, 0.15322896689683033]
[ -11.92142028 -161.85687525   15.89222111];[-0.046113319690070875, 0.6653332111079856, -0.7557557558963168, 0.13656781937271087]
[ -11.92354312 -161.87214734   11.92354293];[-0.12450457953135939, 0.6530619807178463, -0.6530623638269935, 0.12450608645205731]
[ -11.92386781 -161.88016028    7.9501943 ];[-0.20493958214153632, 0.6446487980296737, -0.5556419904750968, 0.1162466122166474]
[ -11.92379516 -161.88429974    3.97534203];[-0.2878490382258659, 0.639736396283543, -0.4627189178088854, 0.11142068363277713]
[-1.19233970e+01 -1.61885088e+02 -2.82769642e-07];[-0.3736151383314603, 0.6380984629221906, -0.37361839875461256, 0.10982663406124443]
[ -11.9237951  -161.88429954   -3.97534253];[-0.46271593647685544, 0.6397359747992022, -0.28785248300506955, 0.1114209534917658]
[ -11.92386791 -161.8801602    -7.95019476];[-0.5556393734439998, 0.6446479533190311, -0.2049431358858829, 0.11624716539531213]
[ -11.92354339 -161.87214742  -11.92354342];[-0.653060158707248, 0.6530607185830499, -0.1245081279016606, 0.12450692097880607]
[ -11.9214206  -161.85687526  -15.8922215 ];[-0.7557539982149322, 0.6653314415710471, -0.04611669567256984, 0.1365689740732979]
[ -11.91869876 -161.8343035   -19.85492741];[-0.8649654518616814, 0.6824262371750242, 0.03072905188907803, 0.15323279948840401]
